Runs	oilvis	dtmax	kvkh	mflt1	mflt2	mflt3	mflt4	oilexp	owc	sorw	swc	watexp	scen	prop	size	perm	poro
run359	7.5189300000	91.2500000000	0.0010000000	0.6441500000	0.9439010000	0.3829380000	0.7220640000	3.2621400000	-1061.1800000000	0.1382620000	0.2408250000	1.8948000000	1.0000000000	33.1996000000	187.2830000000	814	302
run360	11.3276000000	182.5000000000	0.0010000000	0.2706370000	0.1283870000	0.9463940000	0.3821180000	2.9663900000	-1062.4700000000	0.1964780000	0.1998010000	2.0453800000	1.0000000000	30.0732000000	123.4320000000	809	302
run361	11.8355000000	365.0000000000	0.1000000000	0.6586420000	0.2505070000	0.1619420000	0.1214380000	3.0701500000	-1061.5000000000	0.3017330000	0.2507230000	2.1242100000	2.0000000000	30.0586000000	251.9210000000	809	302
run362	9.0140800000	182.5000000000	0.1000000000	0.7661140000	0.5731910000	0.8697770000	0.0927394000	2.7877500000	-1066.6900000000	0.1992080000	0.2122560000	1.9925800000	2.0000000000	48.8440000000	180.8980000000	191	684
run363	7.7487300000	91.2500000000	0.0100000000	0.7456260000	0.3272810000	0.8962320000	0.5213680000	3.1349700000	-1070.8400000000	0.2098580000	0.1887510000	2.1583300000	1.0000000000	47.5774000000	163.9970000000	308	646
run364	10.3456000000	182.5000000000	0.1000000000	0.2009930000	0.4407420000	0.4769820000	0.1256150000	3.1737400000	-1071.8200000000	0.2281520000	0.1449820000	2.0303600000	1.0000000000	39.0774000000	128.2480000000	522	496
run365	10.5553000000	91.2500000000	0.0010000000	0.5523610000	0.4563060000	0.0195751000	0.8214170000	2.9898800000	-1061.1400000000	0.3013160000	0.1631390000	1.8954000000	2.0000000000	48.7805000000	251.0420000000	307	646
run366	9.3038800000	365.0000000000	0.0010000000	0.2697880000	0.0808429000	0.5515910000	0.1876350000	3.1438900000	-1061.0800000000	0.1644300000	0.1229210000	2.1391700000	3.0000000000	48.1610000000	147.4010000000	191	646
run367	7.4044800000	365.0000000000	0.1000000000	0.1615230000	0.0501622000	0.2194330000	0.4407580000	2.8613500000	-1071.4400000000	0.1350270000	0.2130300000	1.9979800000	1.0000000000	47.4102000000	237.2480000000	309	596
run368	10.2899000000	91.2500000000	0.0100000000	0.5179390000	0.4057250000	0.0249259000	0.2424620000	3.2375600000	-1075.6100000000	0.2090020000	0.1895980000	1.9072900000	3.0000000000	49.6460000000	285.4670000000	276	619
run369	10.3377000000	91.2500000000	0.1000000000	0.7902170000	0.2910890000	0.0285042000	0.0009411980	2.5681300000	-1075.4400000000	0.1666460000	0.1705150000	2.1105200000	3.0000000000	48.9276000000	246.7270000000	190	636
run370	10.4569000000	91.2500000000	0.0010000000	0.6969590000	0.1490950000	0.2015050000	0.2173600000	2.7520400000	-1068.9600000000	0.2472420000	0.1861360000	2.1397500000	1.0000000000	38.5904000000	278.1980000000	658	435
run371	12.7631000000	182.5000000000	0.0010000000	0.5151150000	0.5815700000	0.3106780000	0.4905060000	2.9034700000	-1070.1200000000	0.1623570000	0.2777400000	1.9936000000	1.0000000000	37.0351000000	186.5080000000	585	433
run372	11.7677000000	182.5000000000	0.0100000000	0.2688000000	0.0922341000	0.9014000000	0.5726890000	2.9818900000	-1067.0700000000	0.2479800000	0.2157640000	2.0464800000	3.0000000000	37.9110000000	276.4820000000	578	433
run373	10.8042000000	182.5000000000	0.0100000000	0.7325760000	0.9669870000	0.5638130000	0.1151060000	3.4675000000	-1062.9500000000	0.1800000000	0.1703050000	2.0440700000	2.0000000000	43.1547000000	179.1830000000	420	641
run374	9.5180000000	91.2500000000	0.1000000000	0.6939310000	0.7621830000	0.1731500000	0.9119850000	3.4322500000	-1063.5100000000	0.1276350000	0.1823800000	2.0958100000	1.0000000000	35.3059000000	161.4830000000	708	429
run375	12.9435000000	182.5000000000	0.1000000000	0.5721680000	0.1778360000	0.6250780000	0.3877650000	2.8265700000	-1061.2700000000	0.1675810000	0.1181310000	1.9086300000	1.0000000000	31.7420000000	252.0490000000	846	184
run376	11.6936000000	182.5000000000	0.0100000000	0.1645710000	0.7634190000	0.7089390000	0.3446810000	3.1670300000	-1075.3500000000	0.2190630000	0.2260220000	2.0172600000	2.0000000000	33.2344000000	244.0050000000	695	431
run377	5.4793700000	91.2500000000	0.0100000000	0.3195450000	0.5759520000	0.1902720000	0.0454144000	3.0474400000	-1061.7100000000	0.2352170000	0.2568460000	2.0652200000	1.0000000000	39.2538000000	272.9610000000	545	456
run378	9.0233600000	365.0000000000	0.1000000000	0.9598880000	0.2686350000	0.5820110000	0.7714480000	3.2104500000	-1072.2300000000	0.2536530000	0.2546000000	1.9273700000	2.0000000000	48.6840000000	253.8380000000	191	684
run379	8.3550000000	182.5000000000	0.0100000000	0.3410480000	0.8188720000	0.5667210000	0.4638690000	2.6267700000	-1063.7100000000	0.2350740000	0.1949250000	2.0003100000	2.0000000000	49.5270000000	160.1760000000	191	684
run380	9.0770300000	365.0000000000	0.0010000000	0.5830290000	0.7404300000	0.2209120000	0.1688630000	2.9675000000	-1075.0800000000	0.2386510000	0.1347860000	2.0827700000	1.0000000000	30.1373000000	162.2030000000	808	258
run381	12.3128000000	91.2500000000	0.1000000000	0.1704470000	0.6634100000	0.0254009000	0.1367780000	3.1854400000	-1072.1100000000	0.3041920000	0.1553040000	2.0370800000	2.0000000000	33.9430000000	119.5200000000	708	431
run382	12.9155000000	182.5000000000	0.0010000000	0.3243110000	0.0442501000	0.0479799000	0.6227660000	2.8449600000	-1068.7000000000	0.1903220000	0.1212280000	2.0895900000	3.0000000000	49.0106000000	289.7400000000	212	646
run383	8.1133800000	91.2500000000	0.0100000000	0.6451600000	0.3146690000	0.7686360000	0.9650380000	3.4782300000	-1066.6500000000	0.2566090000	0.2227530000	1.8735400000	2.0000000000	48.4027000000	215.0790000000	191	646
run384	11.9427000000	91.2500000000	0.1000000000	0.0257618000	0.2516150000	0.9912960000	0.4169500000	3.0022300000	-1073.5000000000	0.2463170000	0.2598250000	2.0532600000	1.0000000000	37.1688000000	245.3660000000	600	405
run385	7.3877100000	182.5000000000	0.1000000000	0.5688270000	0.9375800000	0.4051320000	0.3525520000	3.2715300000	-1073.9100000000	0.2452990000	0.1481230000	2.1192900000	2.0000000000	30.9180000000	160.3660000000	708	302
run386	9.4939600000	365.0000000000	0.1000000000	0.4552360000	0.1970220000	0.4572370000	0.9069880000	3.1764200000	-1065.3000000000	0.1859180000	0.2211770000	2.0872300000	1.0000000000	42.3679000000	223.4900000000	522	562
run387	10.1233000000	365.0000000000	0.0010000000	0.8157660000	0.8119850000	0.2745250000	0.9136780000	3.1334700000	-1073.1800000000	0.1709150000	0.1712380000	2.0017400000	1.0000000000	36.5426000000	239.0850000000	522	496
run388	11.0823000000	182.5000000000	0.1000000000	0.1603010000	0.9904120000	0.1660260000	0.8593240000	3.0054300000	-1069.0200000000	0.2764180000	0.2176240000	1.6240000000	1.0000000000	48.6926000000	140.8950000000	169	681
run389	11.4388000000	182.5000000000	0.0100000000	0.3484560000	0.7986510000	0.3890340000	0.4949450000	3.5234800000	-1066.7400000000	0.1462550000	0.2548920000	1.9674900000	2.0000000000	44.4206000000	226.8230000000	344	641
run390	10.5516000000	182.5000000000	0.0010000000	0.7798210000	0.4133800000	0.7657910000	0.2007930000	2.8793800000	-1074.2200000000	0.1943530000	0.2524070000	1.8597400000	1.0000000000	32.3963000000	243.1130000000	795	302
run391	8.0639400000	91.2500000000	0.1000000000	0.5055330000	0.6331410000	0.6198310000	0.1237150000	2.8106400000	-1066.0500000000	0.0874205000	0.2046330000	2.0092000000	2.0000000000	49.6136000000	143.0430000000	190	684
run392	10.2010000000	182.5000000000	0.0010000000	0.5761460000	0.8915140000	0.8733400000	0.5243350000	3.3606600000	-1073.0900000000	0.2085120000	0.1985780000	1.9768000000	3.0000000000	40.4776000000	256.4740000000	522	436
run393	12.2582000000	182.5000000000	0.1000000000	0.8316040000	0.9276130000	0.5343440000	0.1900000000	3.4560000000	-1062.3200000000	0.1883290000	0.2219110000	2.0450500000	1.0000000000	30.9735000000	235.3980000000	729	302
run394	10.9856000000	365.0000000000	0.0100000000	0.1180100000	0.9792330000	0.9398370000	0.4915110000	2.9012700000	-1069.1800000000	0.2331140000	0.1936260000	2.0665300000	3.0000000000	41.5537000000	104.9070000000	421	496
run395	14.1326000000	91.2500000000	0.1000000000	0.1427680000	0.8392810000	0.9208430000	0.6611620000	2.8399100000	-1067.2600000000	0.1154770000	0.1257440000	1.9109600000	2.0000000000	43.8218000000	217.0260000000	308	646
run396	11.1340000000	365.0000000000	0.1000000000	0.8917620000	0.5569650000	0.3403020000	0.0631125000	2.8179200000	-1065.5300000000	0.3054920000	0.1405610000	1.9247200000	3.0000000000	37.6193000000	250.0230000000	620	431
run397	10.9748000000	182.5000000000	0.1000000000	0.9156090000	0.9149730000	0.6553260000	0.7111440000	2.7949400000	-1073.1500000000	0.2284020000	0.2707520000	2.2042400000	3.0000000000	48.8989000000	247.4110000000	268	626
run398	8.0093600000	91.2500000000	0.0010000000	0.0025819200	0.8665250000	0.6470540000	0.2254390000	3.0367600000	-1063.1500000000	0.2294200000	0.2504010000	2.0823500000	1.0000000000	40.9873000000	251.2250000000	454	528
run399	8.5396800000	365.0000000000	0.1000000000	0.1453610000	0.8872250000	0.0940926000	0.1331860000	3.0017200000	-1071.2700000000	0.1835220000	0.2759390000	1.8998000000	3.0000000000	40.7517000000	209.6650000000	523	435
run400	9.1852600000	365.0000000000	0.1000000000	0.1055740000	0.3704890000	0.7741220000	0.2820140000	3.4042600000	-1072.3600000000	0.1764650000	0.1715390000	1.9520900000	3.0000000000	33.8173000000	151.7040000000	708	431
run401	11.8513000000	182.5000000000	0.0100000000	0.5943600000	0.7159980000	0.0295537000	0.0069984400	3.0336800000	-1074.1900000000	0.1737480000	0.1607470000	1.9639500000	3.0000000000	34.0602000000	209.9220000000	708	302
run402	7.4971700000	91.2500000000	0.0010000000	0.8784850000	0.0983821000	0.0091293000	0.0214555000	2.9880600000	-1068.3000000000	0.2906680000	0.2291390000	1.9562500000	1.0000000000	44.7557000000	136.5490000000	194	645
run403	9.1388200000	91.2500000000	0.1000000000	0.9519260000	0.2582670000	0.3912560000	0.8515070000	3.7162000000	-1065.6000000000	0.2840290000	0.1258920000	1.9559900000	3.0000000000	36.4394000000	276.3360000000	655	302
run404	11.2731000000	91.2500000000	0.0010000000	0.3805390000	0.9817090000	0.1569830000	0.8059570000	3.2353800000	-1068.2600000000	0.1911690000	0.2434030000	2.0992400000	3.0000000000	31.4948000000	117.0540000000	708	302
run405	8.2187100000	182.5000000000	0.1000000000	0.9118870000	0.3693940000	0.5717890000	0.4837190000	3.0294500000	-1075.6000000000	0.2286210000	0.2571100000	2.1013200000	2.0000000000	42.0060000000	298.8280000000	420	641
run406	10.9718000000	365.0000000000	0.0100000000	0.4261700000	0.7444980000	0.1270650000	0.6853590000	2.8883000000	-1070.0500000000	0.2719150000	0.2235240000	1.9647400000	1.0000000000	48.6242000000	251.0670000000	199	678
run407	13.4891000000	182.5000000000	0.1000000000	0.2044670000	0.8288760000	0.5301450000	0.2578460000	3.3423500000	-1064.7000000000	0.2537980000	0.1616280000	1.9513100000	1.0000000000	41.0678000000	282.1340000000	218	641
run408	12.2730000000	182.5000000000	0.0100000000	0.2021600000	0.2889210000	0.3398460000	0.7367120000	3.1150400000	-1072.0100000000	0.1656970000	0.2510310000	1.8152300000	3.0000000000	42.5053000000	197.1040000000	420	496
run409	10.6410000000	91.2500000000	0.0100000000	0.3056510000	0.1155260000	0.1570490000	0.8776770000	2.9734300000	-1073.7000000000	0.1219420000	0.1346070000	1.9983000000	1.0000000000	30.0629000000	235.0930000000	839	195
run410	8.5647900000	91.2500000000	0.1000000000	0.4775750000	0.6700900000	0.2962850000	0.0188225000	3.0031000000	-1066.7800000000	0.1538740000	0.2137390000	1.8247400000	2.0000000000	44.7905000000	289.0070000000	334	633
run411	7.8977500000	365.0000000000	0.0010000000	0.9801990000	0.8612730000	0.4261250000	0.8794960000	2.3773300000	-1066.8100000000	0.1773530000	0.1554470000	1.8944400000	2.0000000000	30.5658000000	268.6640000000	808	302
run412	5.8226400000	91.2500000000	0.0100000000	0.0576983000	0.5197160000	0.8310760000	0.3966960000	3.2257900000	-1065.8200000000	0.2161930000	0.1647330000	1.9686300000	2.0000000000	45.6139000000	106.3970000000	308	646
run413	11.2067000000	365.0000000000	0.0010000000	0.6885140000	0.0164004000	0.6373200000	0.0416545000	3.2216700000	-1071.4200000000	0.1131800000	0.1635390000	2.0009600000	1.0000000000	49.7845000000	233.9150000000	318	617
run414	11.0251000000	365.0000000000	0.1000000000	0.9275280000	0.5236220000	0.6491680000	0.1955490000	2.8647100000	-1062.4900000000	0.1775700000	0.2230070000	2.0350400000	1.0000000000	42.3197000000	114.9170000000	421	496
run415	8.1355500000	365.0000000000	0.0100000000	0.6018040000	0.2743120000	0.3584930000	0.6138410000	3.0960600000	-1063.8100000000	0.1217900000	0.1385930000	2.0024700000	3.0000000000	40.1456000000	278.7710000000	523	421
run416	13.8855000000	91.2500000000	0.0100000000	0.2918830000	0.2030830000	0.9798350000	0.4659140000	2.8038600000	-1070.2200000000	0.2383150000	0.2111470000	1.8858300000	2.0000000000	38.9151000000	268.0780000000	522	435
run417	9.8256900000	91.2500000000	0.1000000000	0.8256130000	0.6676000000	0.9881080000	0.5691050000	3.0407000000	-1073.4500000000	0.1879680000	0.2121330000	1.9961200000	2.0000000000	32.8120000000	249.0590000000	708	431
run418	9.1980300000	365.0000000000	0.1000000000	0.1225940000	0.5474940000	0.5043890000	0.1530250000	2.8149800000	-1066.3600000000	0.2012150000	0.2830200000	2.0500500000	2.0000000000	44.9998000000	114.5510000000	308	646
run419	12.3842000000	91.2500000000	0.0100000000	0.0085056900	0.1908920000	0.3609270000	0.5157460000	2.6561800000	-1067.1300000000	0.2304140000	0.1409060000	2.0640100000	3.0000000000	36.5578000000	167.6960000000	580	433
run420	9.9710200000	182.5000000000	0.0100000000	0.5316560000	0.8775610000	0.7288570000	0.1434990000	3.0164000000	-1074.9600000000	0.2223110000	0.1678290000	1.9530800000	3.0000000000	34.6211000000	209.1400000000	708	431
run421	8.4537900000	91.2500000000	0.0100000000	0.6524900000	0.0013106000	0.6306990000	0.7811890000	3.0010100000	-1066.5800000000	0.1602680000	0.2224880000	1.9255200000	1.0000000000	38.3395000000	161.8370000000	548	452
run422	8.2126600000	365.0000000000	0.0010000000	0.1048130000	0.2640750000	0.2453790000	0.1832670000	3.0825700000	-1063.9600000000	0.1222740000	0.1797900000	2.0701600000	3.0000000000	42.2227000000	107.4160000000	420	496
run423	8.2954800000	365.0000000000	0.1000000000	0.5978120000	0.5913720000	0.3900920000	0.9363550000	3.3400000000	-1065.5800000000	0.2147010000	0.2835000000	2.0317800000	2.0000000000	36.3607000000	263.9270000000	658	434
run424	8.9760700000	91.2500000000	0.0010000000	0.4653520000	0.1276560000	0.1246260000	0.0517052000	3.1571600000	-1063.9000000000	0.2685170000	0.1817660000	1.8903100000	1.0000000000	47.1276000000	136.5060000000	191	684
run425	5.6158600000	365.0000000000	0.0010000000	0.0999684000	0.5973710000	0.9045660000	0.2074750000	2.7412200000	-1062.0400000000	0.2235140000	0.1422210000	1.9812100000	1.0000000000	48.6523000000	238.5230000000	195	684
run426	12.3526000000	182.5000000000	0.1000000000	0.4363340000	0.9397900000	0.3332710000	0.5070690000	2.4563500000	-1066.9000000000	0.1415210000	0.2322770000	1.9700100000	1.0000000000	47.8161000000	296.6370000000	297	629
run427	8.6962300000	365.0000000000	0.0010000000	0.5347020000	0.0751439000	0.3369110000	0.7697410000	2.8911700000	-1072.5800000000	0.2126340000	0.1252200000	2.0136100000	1.0000000000	43.4605000000	295.5750000000	434	525
run428	10.0192000000	182.5000000000	0.0010000000	0.0702396000	0.0540082000	0.8530020000	0.0723387000	3.1055900000	-1073.8900000000	0.1936270000	0.2053860000	2.0149100000	1.0000000000	42.8172000000	134.9990000000	421	641
run429	8.8260700000	182.5000000000	0.0010000000	0.8531530000	0.6350120000	0.3748150000	0.4712120000	2.6282200000	-1074.6800000000	0.2314010000	0.2422820000	2.0613600000	1.0000000000	41.1301000000	291.9670000000	421	492
run430	9.0651600000	91.2500000000	0.1000000000	0.4737250000	0.2574210000	0.2519590000	0.1475790000	3.0304100000	-1070.3000000000	0.2704600000	0.1914270000	2.0095300000	2.0000000000	47.2546000000	115.0700000000	191	684
run431	8.4042000000	182.5000000000	0.1000000000	0.6002990000	0.0055076200	0.9927770000	0.2182410000	3.2405200000	-1067.1000000000	0.2249210000	0.1968530000	2.0685000000	1.0000000000	36.7354000000	285.2230000000	673	433
run432	10.1463000000	182.5000000000	0.0010000000	0.4105370000	0.8957090000	0.6980000000	0.9673090000	3.4224700000	-1061.9400000000	0.2458180000	0.1696080000	2.0310000000	1.0000000000	36.8386000000	276.0730000000	686	358
run433	10.4776000000	365.0000000000	0.1000000000	0.4628890000	0.1095800000	0.6439630000	0.4390130000	2.9957400000	-1071.7100000000	0.2354820000	0.1391130000	2.0297700000	1.0000000000	34.8634000000	169.6980000000	597	425
run434	14.0004000000	365.0000000000	0.0010000000	0.8355710000	0.0184610000	0.4932510000	0.0034677000	3.2278400000	-1072.2400000000	0.1573950000	0.2081500000	1.9772400000	2.0000000000	42.9582000000	170.4980000000	421	641
run435	4.1841000000	182.5000000000	0.0100000000	0.8948180000	0.1875080000	0.6642360000	0.5590750000	2.7203200000	-1067.7500000000	0.2114080000	0.1514310000	2.0067100000	3.0000000000	44.9480000000	136.8300000000	308	646
run436	7.8269900000	365.0000000000	0.1000000000	0.8268640000	0.6978060000	0.9288000000	0.5604330000	3.2537400000	-1072.9900000000	0.1632590000	0.1832540000	1.9124800000	2.0000000000	42.7219000000	296.7160000000	420	641
run437	14.8425000000	91.2500000000	0.0010000000	0.4317480000	0.0720699000	0.4666270000	0.7786630000	2.9666900000	-1062.7500000000	0.1198630000	0.1719480000	2.0305900000	2.0000000000	38.4805000000	195.4620000000	523	433
run438	10.5408000000	91.2500000000	0.0100000000	0.1300600000	0.6081220000	0.8656810000	0.9665530000	3.1033200000	-1075.2200000000	0.3102170000	0.1810590000	1.9784500000	3.0000000000	46.7803000000	181.0510000000	191	646
run439	11.8595000000	365.0000000000	0.0010000000	0.9136510000	0.3012190000	0.9402220000	0.2340350000	2.9519800000	-1062.6700000000	0.2748320000	0.3065960000	2.0275000000	2.0000000000	45.6999000000	213.4010000000	307	641
run440	8.4952200000	91.2500000000	0.0010000000	0.7535670000	0.9772230000	0.4090490000	0.2516610000	3.2838400000	-1072.5700000000	0.1597910000	0.1750980000	2.0558400000	1.0000000000	46.8944000000	148.3720000000	279	645
run441	8.5860700000	91.2500000000	0.0100000000	0.1803280000	0.9067420000	0.9328720000	0.2974950000	2.8402700000	-1066.4900000000	0.1704650000	0.2155930000	2.1462200000	1.0000000000	31.8323000000	117.1090000000	708	348
run442	11.4211000000	182.5000000000	0.0100000000	0.4394290000	0.6435680000	0.3711930000	0.9255310000	2.6716000000	-1066.2300000000	0.2192910000	0.1575180000	2.1154600000	3.0000000000	39.2453000000	256.9140000000	420	435
